Contract_Title,Evaluation_Method,Architecture,Level,Clause_Type,TP,FP,FN,Precision,Recall,F1_Score
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Hybrid,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Edge Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Cloud Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Hybrid,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Edge Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Edge Only,Clause-Level,Non Compete,0,8,0,0.0,0.0,0.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Cloud Only,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Hybrid,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Edge Only,Clause-Level,Termination For Convenience,1,19,0,0.05,1.0,0.0952
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Edge Only,Clause-Level,Uncapped Liability,5,0,0,1.0,1.0,1.0
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Cloud Only,Clause-Level,Uncapped Liability,3,0,2,1.0,0.6,0.75
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Hybrid,Clause-Level,Uncapped Liability,3,0,2,1.0,0.6,0.75
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Edge Only,Clause-Level,Cap On Liability,3,3,0,0.5,1.0,0.6667
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Cloud Only,Clause-Level,Cap On Liability,2,0,1,1.0,0.6667,0.8
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Hybrid,Clause-Level,Cap On Liability,1,0,2,1.0,0.3333,0.5
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,9,30,0,0.2308,1.0,0.375
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,6,1,3,0.8571,0.6667,0.75
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,5,1,4,0.8333,0.5556,0.6667
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Hybrid,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Edge Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Hybrid,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Edge Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Edge Only,Clause-Level,Non Compete,1,4,0,0.2,1.0,0.3333
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Cloud Only,Clause-Level,Non Compete,1,3,0,0.25,1.0,0.4
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Hybrid,Clause-Level,Non Compete,1,1,0,0.5,1.0,0.6667
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Edge Only,Clause-Level,Termination For Convenience,2,17,0,0.1053,1.0,0.1905
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Cloud Only,Clause-Level,Termination For Convenience,2,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Hybrid,Clause-Level,Termination For Convenience,2,0,0,1.0,1.0,1.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,0,11,0,0.0,0.0,0.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,2,0,4,1.0,0.3333,0.5
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,4,0,2,1.0,0.6667,0.8
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,5,0,1,1.0,0.8333,0.9091
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,5,32,4,0.1351,0.5556,0.2174
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,7,3,2,0.7,0.7778,0.7368
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,8,2,1,0.8,0.8889,0.8421
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Edge Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Cloud Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Hybrid,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Cloud Only,Clause-Level,Termination For Convenience,0,0,1,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Hybrid,Clause-Level,Termination For Convenience,0,0,1,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Edge Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Cloud Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Hybrid,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Edge Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,2,0,1,1.0,0.6667,0.8
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,2,0,1,1.0,0.6667,0.8
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Edge Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Cloud Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Hybrid,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Edge Only,Clause-Level,Termination For Convenience,1,10,0,0.0909,1.0,0.1667
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Cloud Only,Clause-Level,Termination For Convenience,0,0,1,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Hybrid,Clause-Level,Termination For Convenience,0,0,1,0.0,0.0,0.0
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,2,1,0,0.6667,1.0,0.8
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,1,0,1,1.0,0.5,0.6667
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,1,0,1,1.0,0.5,0.6667
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,3,0,2,1.0,0.6,0.75
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,5,1,0,0.8333,1.0,0.9091
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,2,0,3,1.0,0.4,0.5714
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,6,11,2,0.3529,0.75,0.48
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,6,1,2,0.8571,0.75,0.8
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,0,5,1.0,0.375,0.5455
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Hybrid,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Edge Only,Clause-Level,Termination For Convenience,0,1,0,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Cloud Only,Clause-Level,Termination For Convenience,0,0,0,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Hybrid,Clause-Level,Termination For Convenience,0,0,0,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Edge Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Cloud Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Hybrid,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Edge Only,Clause-Level,Cap On Liability,0,0,1,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Hybrid,Clause-Level,Cap On Liability,0,0,1,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,1,1,0.6667,0.6667,0.6667
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,2,0,1,1.0,0.6667,0.8
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Edge Only,Clause-Level,Non Compete,1,0,1,1.0,0.5,0.6667
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Cloud Only,Clause-Level,Non Compete,2,3,0,0.4,1.0,0.5714
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Hybrid,Clause-Level,Non Compete,1,0,1,1.0,0.5,0.6667
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Edge Only,Clause-Level,Termination For Convenience,0,5,0,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Cloud Only,Clause-Level,Termination For Convenience,0,0,0,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Hybrid,Clause-Level,Termination For Convenience,0,0,0,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,3,5,0,0.375,1.0,0.5455
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,1,0,2,1.0,0.3333,0.5
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,2,0,1,1.0,0.6667,0.8
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,0,0,3,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,1,0,2,1.0,0.3333,0.5
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,0,0,3,0.0,0.0,0.0
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,4,10,4,0.2857,0.5,0.3636
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,4,3,4,0.5714,0.5,0.5333
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,0,5,1.0,0.375,0.5455
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Cap On Liability,0,0,1,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,1,1,0.6667,0.6667,0.6667
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,2,1,1,0.6667,0.6667,0.6667
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,2,1,1,0.6667,0.6667,0.6667
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Non Compete,0,3,0,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Non Compete,0,3,0,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Non Compete,0,1,0,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Termination For Convenience,4,4,0,0.5,1.0,0.6667
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Termination For Convenience,2,0,2,1.0,0.5,0.6667
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Termination For Convenience,3,0,1,1.0,0.75,0.8571
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,1,4,0,0.2,1.0,0.3333
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,0,0,3,0.0,0.0,0.0
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,2,0,1,1.0,0.6667,0.8
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,1,0,2,1.0,0.3333,0.5
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,5,11,3,0.3125,0.625,0.4167
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,4,3,4,0.5714,0.5,0.5333
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,4,1,4,0.8,0.5,0.6154
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Hybrid,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Edge Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,Binary,Cloud Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
